,fullname,html,is_retweet,likes,replies,retweet_id,retweeter_userid,retweeter_username,retweets,text,timestamp,timestamp_epochs,tweet_id,tweet_url,user_id,username
548,American Women's Futbol Lover,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Tornado</strong> in April in Maryland.

Totally normal. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/capitalweather/status/1117573878962958336"" dir=""ltr"" href=""https://t.co/EIFg6Ye55w"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/capitalweather/status/1117573878962958336""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/capitalweather</span><span class=""invisible"">/status/1117573878962958336</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,1,,,,0,"Tornado in April in Maryland.

Totally normal. https://twitter.com/capitalweather/status/1117573878962958336 …",2019-04-14 23:45:33,1555285533,1117574645530681344,/IDtheMIKE/status/1117574645530681344,31485454,IDtheMIKE
549,Chelsea,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Eating cauliflower pasta, drinking wine, while listening to deep cuts of Elton John... ready to fight this <strong>tornado</strong>...</p>",0,7,0,,,,0,"Eating cauliflower pasta, drinking wine, while listening to deep cuts of Elton John... ready to fight this tornado...",2019-04-14 23:45:33,1555285533,1117574643827630081,/ChelseaVilk/status/1117574643827630081,279170267,ChelseaVilk
550,Arlington Alert,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The National Weather Service has issued a <strong>Tornado</strong> Watch - for the DC Metro Area from 04-14-2019 at 1811 until 04-15-2019 at 0300. Large hail, 60MPH winds, and torrential rain are possible

For severe weather preparedness info follow <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""158465739"" dir=""ltr"" href=""/ReadyArlington""><s>@</s><b>ReadyArlington</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/UYGmrw022N"">pic.twitter.com/UYGmrw022N</a></p>",0,7,1,,,,9,"The National Weather Service has issued a Tornado Watch - for the DC Metro Area from 04-14-2019 at 1811 until 04-15-2019 at 0300. Large hail, 60MPH winds, and torrential rain are possible

For severe weather preparedness info follow @ReadyArlingtonpic.twitter.com/UYGmrw022N",2019-04-14 23:45:31,1555285531,1117574635787313152,/arlingtonalert/status/1117574635787313152,15013966,arlingtonalert
551,🌈 ValoxWayward 🌈,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Don't you love being under <strong>tornado</strong> warningggg</p>",0,0,0,,,,0,Don't you love being under tornado warningggg,2019-04-14 23:45:29,1555285529,1117574627289706496,/GishingValox/status/1117574627289706496,1020774234879135744,GishingValox
552,FOX43 Weather,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NWS has issued a <strong>Tornado</strong> Warning for York County until 08:30 PM Sunday. MAP: <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://www.fox43.com/severe"" dir=""ltr"" href=""https://t.co/hz6kmkDWet"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.fox43.com/severe""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">fox43.com/severe</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",0,0,0,,,,0,NWS has issued a Tornado Warning for York County until 08:30 PM Sunday. MAP: http://www.fox43.com/severe ,2019-04-14 23:45:29,1555285529,1117574626543120384,/FOX43Weather/status/1117574626543120384,1876350554,FOX43Weather
553,Jeff Quinton,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> Warning issued April 14 at 7:41PM EDT until April 14 at 8:15PM EDT by NWS <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2IkviA6"" dir=""ltr"" href=""https://t.co/dyfizKFyWS"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2IkviA6""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2IkviA6</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",0,0,0,,,,0,Tornado Warning issued April 14 at 7:41PM EDT until April 14 at 8:15PM EDT by NWS http://bit.ly/2IkviA6 ,2019-04-14 23:45:28,1555285528,1117574622860513280,/JeffQuinton/status/1117574622860513280,5539902,JeffQuinton
554,clark 🏳️‍🌈,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I swear to God if a <strong>tornado</strong> keeps me from watching Game of Thrones I will never forgive Mother Nature</p>",0,12,0,,,,1,I swear to God if a tornado keeps me from watching Game of Thrones I will never forgive Mother Nature,2019-04-14 23:45:28,1555285528,1117574622210330629,/DairyPotter/status/1117574622210330629,305422122,DairyPotter
555,WPMT FOX43,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NWS has issued a <strong>Tornado</strong> Warning for York County until 08:30 PM Sunday. MAP: <a class=""twitter-timeline-link"" data-expanded-url=""http://www.fox43.com/severe"" dir=""ltr"" href=""https://t.co/ZP6FgMVwJL"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.fox43.com/severe""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">fox43.com/severe</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",0,0,1,,,,1,NWS has issued a Tornado Warning for York County until 08:30 PM Sunday. MAP: http://www.fox43.com/severe ,2019-04-14 23:45:27,1555285527,1117574619274383360,/fox43/status/1117574619274383360,9544952,fox43
556,Severe Warnings,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> Warning for York County in PA until 8:30pm EDT. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/pawx?src=hash""><s>#</s><b>pawx</b></a></p>",0,0,0,,,,2,Tornado Warning for York County in PA until 8:30pm EDT. #pawx,2019-04-14 23:45:26,1555285526,1117574617143500801,/severewarn/status/1117574617143500801,135578980,severewarn
557,Jeff Quinton,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> Watch issued April 14 at 6:05PM EDT until April 15 at 3:00AM EDT by NWS <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2UA5wOZ"" dir=""ltr"" href=""https://t.co/bKvbNiSyLF"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2UA5wOZ""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2UA5wOZ</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",0,0,0,,,,0,Tornado Watch issued April 14 at 6:05PM EDT until April 15 at 3:00AM EDT by NWS http://bit.ly/2UA5wOZ ,2019-04-14 23:45:26,1555285526,1117574616472592391,/JeffQuinton/status/1117574616472592391,5539902,JeffQuinton
558,SevereStudios,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> Warning for York County in PA until 8:30pm EDT.</p>",0,4,0,,,,2,Tornado Warning for York County in PA until 8:30pm EDT.,2019-04-14 23:45:26,1555285526,1117574615461548032,/severestudios/status/1117574615461548032,19221220,severestudios
559,😎 Rickshade 😎,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Half the country is under a <strong>tornado</strong> watch or warning. What the hell is going on lol.</p>",0,4,3,,,,0,Half the country is under a tornado watch or warning. What the hell is going on lol.,2019-04-14 23:45:25,1555285525,1117574612685074432,/Rickshade3/status/1117574612685074432,1004876075825029120,Rickshade3
560,MaryEllen Pann,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NWS has issued a <strong>Tornado</strong> Warning for York County until 08:30 PM Sunday. MAP: <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://www.fox43.com/severe"" dir=""ltr"" href=""https://t.co/3yQheSY2P7"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.fox43.com/severe""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">fox43.com/severe</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",0,2,0,,,,1,NWS has issued a Tornado Warning for York County until 08:30 PM Sunday. MAP: http://www.fox43.com/severe ,2019-04-14 23:45:25,1555285525,1117574611988832256,/MaryEllenFox43/status/1117574611988832256,132969987,MaryEllenFox43
561,Andrea Greene Myers,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> watch cancelled...  <img alt=""😒"" aria-label=""Emoji: Unamused face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f612.png"" title=""Unamused face""/></p>",0,1,0,,,,0,Tornado watch cancelled...  ,2019-04-14 23:45:25,1555285525,1117574611623927808,/hahabirdpumpkin/status/1117574611623927808,124944787,hahabirdpumpkin
562,Zach Daniel,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Biggest threat is damaging winds. But a <strong>tornado</strong> is possible, just a lower probability.</p>",0,0,0,,,,0,"Biggest threat is damaging winds. But a tornado is possible, just a lower probability.",2019-04-14 23:45:25,1555285525,1117574610755760130,/ZachDanielCBS6/status/1117574610755760130,18989758,ZachDanielCBS6
563,NWS State College,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> Warning including York PA, Parkville PA, Red Lion PA until 8:30 PM EDT <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/HZX9hCp613"">pic.twitter.com/HZX9hCp613</a></p>",0,12,0,,,,20,"Tornado Warning including York PA, Parkville PA, Red Lion PA until 8:30 PM EDT pic.twitter.com/HZX9hCp613",2019-04-14 23:45:25,1555285525,1117574610718011393,/NWSStateCollege/status/1117574610718011393,613770208,NWSStateCollege
564,Justin,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A <strong>tornado</strong> watch the same night as <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GOT?src=hash""><s>#</s><b>GOT</b></a> season premiere? This is about to be worse than the Red Wedding <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GameOfThornes?src=hash""><s>#</s><b>GameOfThornes</b></a></p>",0,1,0,,,,0,A tornado watch the same night as #GOT season premiere? This is about to be worse than the Red Wedding #GameOfThornes,2019-04-14 23:45:24,1555285524,1117574608587247616,/JustinsOnOne/status/1117574608587247616,1066346541588332544,JustinsOnOne
565,NWS Tornado,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> Warning including York PA, Parkville PA, Red Lion PA until 8:30 PM EDT <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/tsquqqFdwv"">pic.twitter.com/tsquqqFdwv</a></p>",0,10,0,,,,15,"Tornado Warning including York PA, Parkville PA, Red Lion PA until 8:30 PM EDT pic.twitter.com/tsquqqFdwv",2019-04-14 23:45:23,1555285523,1117574604367777793,/NWStornado/status/1117574604367777793,2544227706,NWStornado
566,kyra.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Beanie is terrified of the sirens going off &amp; Quincy thinks he’s going to die in a <strong>tornado</strong>. <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/> fuck</p>",0,0,0,,,,0,Beanie is terrified of the sirens going off & Quincy thinks he’s going to die in a tornado.  fuck,2019-04-14 23:45:23,1555285523,1117574603000438784,/AlexisKaylaa/status/1117574603000438784,35296915,AlexisKaylaa
567,✨💖Mikki 💖✨,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Severe thunderstorms &amp; <strong>tornado</strong> watch till 2am......this better not interfere with my Game of Thrones at 9!!!!! I’m not in the mood. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/dyhslGVXb6"">pic.twitter.com/dyhslGVXb6</a></p>",0,2,1,,,,0,Severe thunderstorms & tornado watch till 2am......this better not interfere with my Game of Thrones at 9!!!!! I’m not in the mood. pic.twitter.com/dyhslGVXb6,2019-04-14 23:45:23,1555285523,1117574602606174209,/MikkiluvsMickey/status/1117574602606174209,1054074882,MikkiluvsMickey
568,Andrea Michaels,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NWS has issued a <strong>Tornado</strong> Warning for York County until 08:30 PM Sunday. MAP: <a class=""twitter-timeline-link"" data-expanded-url=""http://www.fox43.com/severe"" dir=""ltr"" href=""https://t.co/voUDubQPJq"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.fox43.com/severe""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">fox43.com/severe</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",0,3,0,,,,1,NWS has issued a Tornado Warning for York County until 08:30 PM Sunday. MAP: http://www.fox43.com/severe ,2019-04-14 23:45:22,1555285522,1117574596612579328,/amichaelswx/status/1117574596612579328,85197805,amichaelswx
569,Jeff Jumper PEMA,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NWS issued a <strong>Tornado</strong> Warning for York County until 8:30 PM Sunday. More: <a class=""twitter-timeline-link"" data-expanded-url=""http://weather.gov"" dir=""ltr"" href=""https://t.co/LWjJTY1IwP"" rel=""nofollow noopener"" target=""_blank"" title=""http://weather.gov""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">weather.gov</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>.</p>",0,2,0,,,,1,NWS issued a Tornado Warning for York County until 8:30 PM Sunday. More: http://weather.gov .,2019-04-14 23:45:19,1555285519,1117574585627619330,/JeffJumperWX/status/1117574585627619330,225252953,JeffJumperWX
570,Karen Keefer,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> warning in NW PA</p>",0,0,0,,,,0,Tornado warning in NW PA,2019-04-14 23:45:19,1555285519,1117574585615101953,/KarenVKeefer/status/1117574585615101953,784545941852422144,KarenVKeefer
571,SWC Tornado Warnings,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> Warning until 08:30 PM local for York County in PA... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/pawx?src=hash""><s>#</s><b>pawx</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/myswc?src=hash""><s>#</s><b>myswc</b></a></p>",0,0,0,,,,0,Tornado Warning until 08:30 PM local for York County in PA... #pawx #myswc,2019-04-14 23:45:19,1555285519,1117574585451515905,/swc_tornado/status/1117574585451515905,3248163836,swc_tornado
572,SPCcranford1056,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">CTP issues <strong>Tornado</strong> Warning for York [PA] till 8:30 PM EDT <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCTP-TO-W-0001"" dir=""ltr"" href=""https://t.co/E43Wcwyhzn"" rel=""nofollow noopener"" target=""_blank"" title=""https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCTP-TO-W-0001""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">mesonet.agron.iastate.edu/vtec/f/2019-O-</span><span class=""invisible"">NEW-KCTP-TO-W-0001</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,CTP issues Tornado Warning for York [PA] till 8:30 PM EDT https://mesonet.agron.iastate.edu/vtec/f/2019-O-NEW-KCTP-TO-W-0001 …,2019-04-14 23:45:14,1555285514,1117574563989204993,/SPCcranford1056/status/1117574563989204993,1357753608,SPCcranford1056
